,name,region,tel,keyword,photo,address,lat,lon,Unnamed: 0
84,전라북도립국악원,전북 전주시,063-290-6450,"['가족여행', '공연장', '기차여행', '나들이', '데이트코스', '문화시설', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a16ca4ea-abec-447a-ad54-6bca85b63055&thumb,전라북도 전주시 덕진구 권삼득로 400,35.84915665,127.11960819999999,
85,목우헌,전북 전주시,063-286-9285,"['목공예공방', '목우헌', '문화시설', '장인의숨결', '전라북도', '전주시', '전통공예']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f8666a55-9232-4c55-8539-d7e140099f28&thumb,전라북도 전주시 완산구 기린대로 88,35.81709624,127.1549986,
86,장수문화원,전북 장수군,063-351-5349,"['문화시설', '문화원', '장수군', '장수문화원', '전라북도', '향토문화']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dfd04603-ed0b-47dd-9ec8-6bae6da26371&thumb,전라북도 장수군 장수읍 한누리로 393,35.64111386,127.51811029999999,
87,풍남문화관,전북 전주시,063-281-2348,"['가족여행', '리모델링공간', '문화시설', '사계절', '이색체험', '전라권', '체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d14cc2f8-ddac-4c98-b1ad-13c7158c8b14&thumb,전라북도 전주시 완산구 전동성당길 110,35.81412219,127.14899229999999,
88,김제문화원,전북 김제시,063-547-4659,"['김제문화원', '김제시', '김제역사', '문화교육', '문화시설', '전라북도', '지역문화']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9920cde9-81f1-467f-86b2-8c9ae04076f4&thumb,전라북도 김제시 서암5길 5,35.80463248,126.8819565,
89,김환태문학관&최북미술관,전북 무주군,063-320-5636,"['문화시설', '문화예술', '문화예술공간', '미세먼지_피하는_실내여행', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3410a344-b4a1-4268-8df2-910d5f855abd&thumb,전라북도 무주군 무주읍 한풍루로 347,36.00463739,127.66390770000001,
90,순창문화원,전북 순창군,063-653-2069,"['문화시설', '복합문화공간', '순창문화원', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=75e780d9-33b7-41ab-b26d-b010be8223fa&thumb,전라북도 순창군 순창읍 장류로 407-11,35.37765073,127.1468543,
91,동리국악당,전북 고창군,063-560-8065,"['공연장', '기차여행', '나들이', '동리국악당', '문화시설', '아이와함께', '예술']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7c79f445-fe34-4b67-b358-dad47dfb4a1f&thumb,전라북도 고창군 고창읍 읍내리 456-1,35.432156,126.702848,
92,남원다움관,전북 남원시,063-620-5670,"['가족과함께', '남원다움관', '문화시설', '아이와함께', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e1ba3c67-c27c-4016-a4ce-8f108a19ab1a&thumb,전라북도 남원시 금동 검멀1길 14,35.40371332,127.3770078,
93,솔화랑,전북 전주시,063-285-7007,"['갤러리', '고미술품', '문화시설', '문화예술', '복합문화공간', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4eca80e6-250f-481e-b35c-51835ef0d500&thumb,전라북도 전주시 완산구 팔달로 212-6,35.82111358,127.14646270000001,
94,강암서예관,전북 전주시,063-285-7442,"['강암서예관', '문화시설', '전라권', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f0447908-5b57-4fd9-ad23-9b566e16a611&thumb,전라북도 전주시 완산구 전주천동로 74,35.81128084,127.15247520000001,
95,휘목아트타운 미술관,전북 부안군,063-584-0006,"['근대미술', '문화시설', '미술관', '복합문화공간', '복합문화시설', '상설전시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c60988ab-9250-431a-aa8f-b3b83da90cf2&thumb,전라북도 부안군 진서면 운호길 10,35.59440018,126.56351699999999,
96,진안문화원,전북 진안군,063-433-1674,"['문화강좌', '문화시설', '열린문화공간', '진안문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 진안군 진안읍 중앙로 66,35.79068339,127.4255844,
97,무주문화원,전북 무주군,063-324-1300,"['무주문화원', '문화시설', '복합문화공간', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,전라북도 무주군 무주읍 최북로 15,36.0029803,127.66518049999999,
98,오스갤러리,전북 완주군,063-244-7116,"['넘녀노소', '문화공간', '문화시설', '복합문화공간', '복합문화시설', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=27bcc077-07d2-4029-b840-2c76cbe202c4&thumb,전라북도 완주군 소양면 오도길 24,35.90478157,127.2397121,
99,임실문화원,전북 임실군,063-642-2211,"['문화시설', '복합문화공간', '열린문화공간', '임실문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,전라북도 임실군 임실읍 봉황로 131,35.61271154,127.2775291,
100,보석박물관,전북 익산시,063-859-4641,"['가족과함께', '공룡박물관', '공룡화석', '교육여행', '남녀노소', '문화시설', '보석문화']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7163d5f0-c5eb-47cc-8311-6985edae883a&thumb,전라북도 익산시 왕궁면 호반로 8,35.99061279,127.1025486,
101,국립전북기상과학관,전북 정읍시,063-538-0665,"['VR체험관', '과학관', '교육관광', '문화시설', '실내여행지', '아이와함께', '전북']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4b1582db-9789-4c10-b75e-02a407e69d23&thumb,전라북도 정읍시 서부산업도로 168-43,35.56380732,126.838225,
102,남원 백두대간전시관,전북 남원시,063-620-5752,"['문화시설', '백두대간', '생태교육장', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=51c4730d-bbb0-4f51-9beb-a729302ef926&thumb,전라북도 남원시 운봉읍 운봉로 151,35.39732835,127.50793020000002,
103,부안누에타운,전북 부안군,063-580-4082,"['가족과함께', '곤충박물관', '교육여행', '문화시설', '민속품', '부안가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9067c482-02d7-45c3-9d1d-5a1b6de216d6&thumb,전라북도 부안군 변산면 참뽕로 434-20,35.63184627,126.5130121,
104,군산근대역사박물관,전북 군산시,063-454-5953,"['가족여행', '교과서속으로', '군산근대역사박물관', '근대문화유산', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=94fc6e8f-a0d4-4a9c-925d-fd6ab7fb4e7d&thumb,전라북도 군산시 해망로 240,35.99081903,126.7119523,
105,국립전주박물관,전북 전주시,063-233-5651,"['교과서속여행', '국립전주박물관', '기차여행', '문화시설', '박물관', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eb4d6ec2-bed2-4a0c-92b7-91f1d6ab1c0e&thumb,전라북도 전주시 완산구 쑥고개로 249,35.80103866,127.08837350000002,
106,부안청자박물관,전북 부안군,063-580-3964,"['가족여행', '가족체험여행', '교과서속여행', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dee6bf30-6851-4345-9a67-1019c5be7941&thumb,전라북도 부안군 보안면 청자로 1493,35.61149913,126.6513338,
107,고창판소리박물관,전북 고창군,063-560-8061,"['고창판소리박물관', '기차여행', '문화시설', '실내여행지', '아이와함께', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=27ba5e61-ce19-4d5d-8abe-f79007f84a39&thumb,전라북도 고창군 고창읍 동리로 100,35.43237353,126.7026295,
108,순창장류박물관,전북 순창군,063-650-1627,"['가족여행', '문화시설', '박물관', '순창가볼만한곳', '순창장류박물관', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=659235ec-23f5-4718-accd-4054e61abde3&thumb,전라북도 순창군 순창읍 장류로 43,35.36959372,127.1110918,
109,진안역사박물관,전북 진안군,063-430-8086,"['교과서속여행', '문화시설', '박물관', '사계절', '실내여행지', '아이와함께', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4716e4f4-4d7f-4bdf-99de-e00e69ac33a5&thumb,전라북도 진안군 진안읍 내사양길 7,35.77255631,127.4171648,
110,익산시솜리문화예술회관,전북 익산시,063-859-5278,"['가족여행', '공연장', '데이트코스', '문화시설', '실내여행지', '아이와함께', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=392ab97a-8909-40e4-8cf9-ad9eabc28d5c&thumb,전라북도 익산시 선화1로 106,35.93909935,126.96845159999998,
111,석정문학관,전북 부안군,063-584-0560,"['가족체험', '문학관', '문학기행', '문화시설', '문화활동', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b9363d4c-b8b5-4bcd-8a3d-73a82668512b&thumb,전라북도 부안군 부안읍 선은1길 10,35.73991758,126.7353809,
112,전주완산도서관,전북 전주시,063-287-6417,"['도서관', '문화시설', '사계절', '실내여행지', '아이와함께', '전라권', '전주완산도서관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bd9bd39e-72c8-4ba3-9f91-cca8d1e34a4c&thumb,전라북도 전주시 완산구 곤지산4길 12,35.8092414,127.1475428,
113,농업과학관,전북 전주시,063-238-1300,"['교과서속여행', '농업과학관', '문화시설', '사계절', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cf35b9ba-f728-4cf5-a728-d31a97b1af8b&thumb,전라북도 전주시 완산구 농생명로 300,35.8311617,127.05625220000002,
114,미당 서정주 시문학관,전북 고창군,063-560-8058,"['가족여행', '교과서속여행', '기념관', '문화시설', '미당서정주시문학관', '사계절']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8956f8b4-cb8e-434f-903f-133caaa751cf&thumb,전라북도 고창군 부안면 질마재로 2-8,35.53558993,126.6099252,
115,무주양수홍보관,전북 무주군,070-4000-2141,"['교과서속여행', '무주양수홍보관', '문화시설', '박물관', '사계절', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=36f1307a-568f-4849-9584-6ff22b928ad9&thumb,전라북도 무주군 적상면 괴목로 788,35.96693019,127.7124512,
116,한국소리문화의전당,전북 전주시,063-270-8000,"['가족여행', '기차여행', '기획전시', '문화시설', '미술관', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8f262bd0-0190-4536-af02-06e1c69b7155&thumb,전라북도 전주시 덕진구 소리로 31,35.85477195,127.1393284,
117,국립민속국악원,전북 남원시,063-620-2324,"['가족여행', '공연장', '국립민속국악원', '나들이', '문화시설', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cdeffb34-2030-442e-ac98-a68ac5263bf4&thumb,전라북도 남원시 양림길 54,35.40160485,127.3914938,
118,원광대학교 박물관,전북 익산시,063-850-5483,"['기차여행', '문화시설', '박물관', '실내여행지', '아이와함께', '원광대학교박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d5d2162a-bd5d-4967-aeac-2cf9e60ade32&thumb,전라북도 익산시 익산대로 460,35.97171397,126.9602237,
119,원불교역사박물관,전북 익산시,063-850-3240,"['기념관', '문화시설', '박물관', '사계절', '실내여행지', '원불교역사박물관', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2b30bfa3-47d2-46f4-bd24-c36df6a289d6&thumb,전라북도 익산시 익산대로 501,35.97446561,126.951607,
120,국립전북기상과학관,전북 정읍시,063-538-0665,"['VR체험관', '과학관', '교육관광', '문화시설', '실내여행지', '아이와함께', '전북']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4b1582db-9789-4c10-b75e-02a407e69d23&thumb,전라북도 정읍시 서부산업도로 168-43,35.56380732,126.838225,
121,선유도해수욕장 (명사십리 해수욕장),전북 군산시,063-454-3332,"['가족여행', '갯벌체험', '경치좋은곳', '관광지', '레포츠', '명사십리해수욕장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bc46dd1a-5b82-4873-9cb8-c6de7254696d&thumb,전라북도 군산시 옥도면,35.67096220000001,126.4965411,0.0
122,[군산 구불길] 구불1길 비단강길,전북 군산시,063-454-3303,"['구불길', '군산', '군산여행', '레포츠', '산책길']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0df56fe4-7f9f-4c64-9171-86468e2cc4ac&thumb,전라북도 군산시 금강변 일원,35.96767720000001,126.7366293,1.0
123,고군산군도,전북 군산시,063 -465-5186,"['고군산군도', '낚시체험', '낚시터', '레포츠', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a45bdd7a-9d27-47ed-9754-791db893795e&thumb,전라북도 군산시 옥도면,35.67096220000001,126.4965411,2.0
124,웅포관광지 캠핑장,전북 익산시,063-862-1578,"['가족여행', '레포츠', '웅포관광지캠핑장', '전라권', '휴양여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b4118b32-8661-4726-a715-c7f059891490&thumb,전라북도 익산시 웅포면 강변로 25,36.0662158,126.876232,3.0
125,무주덕유산리조트 스키장,전북 무주군,063-322-9000,"['겨울레포츠', '겨울스포츠', '레포츠', '스키대여', '스키장', '스키장', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8927cbb8-3d5b-4eb4-b0d1-5d16b9973f80&thumb,전라북도 무주군 설천면 만선로 185,35.88936670000001,127.7389493,4.0
126,섬진강향가오토캠핑장,전북 순창군,063-652-9001,"['가족여행', '레포츠', '섬진강', '캠핑장', '힐링여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=78d18014-bd5f-4e77-91b9-14ea155d050c&thumb,전라북도 순창군 풍산면 향가로 575,35.34245629999999,127.1804313,5.0
127,무주덕유산리조트 썰매장,전북 무주군,063-320-7336,"['레포츠', '무주덕유산', '썰매장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6761f453-4f71-4b09-be45-8b5069fde11a&thumb,전라북도 무주군 설천면 만선로 185,35.88936670000001,127.7389493,6.0
128,전주한옥레일바이크,전북 전주시,063-273-7788,"['가족여행', '레일바이크', '레포츠', '연중무휴', '전주시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=078177c6-644f-4904-93bc-39da6bc74623&thumb,전라북도 전주시 덕진구 동부대로 420,35.84875200000001,127.1464411,7.0
129,부안스포츠파크,전북 부안군,063-580-3904,"['레포츠', '복합레저스포츠', '부안스포츠파크', '이색체험', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9a8049a1-cc32-4225-8c95-0755b9543d62&thumb,전라북도 부안군 행안면 체육공원길 31,35.7005537,126.723777,8.0
130,부남면 금강하천,전북 무주군,1899-8687,"['레포츠', '무주', '무주낚시', '무주낚시터', '민물낚시', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5a1d5ff3-3e5a-4ef0-a12a-c47e6c66c223&thumb,전라북도 무주군 부남면 대소길,35.973251,127.5611447,9.0
131,전주승마장,전북 전주시,063-239-2695,"['가족과함께', '레포츠', '승마', '승마레슨', '승마장', '승마체험', '승마캠프', '승마트레킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e93d3e00-f08b-4c92-bb81-ffb1c0ac2a8d&thumb,전라북도 전주시 덕진구 호성로 19,35.8526495,127.15078,10.0
132,태평양수영장(실내),전북 전주시,063-277-0041,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e33814c1-fb49-4f94-b467-e87dfc8fb48e&thumb,전라북도 전주시 덕진구 기린대로 358,35.8357881,127.1357714,11.0
133,완주 밀리터리파크,전북 완주군,063-290-2727,"['레포츠', '복합레저스포츠', '사격장', '서바이벌', '아이와함께', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6bae7d30-2450-40f5-8887-9c37960bedbb&thumb,전라북도 완주군 고산면 고산휴양림로 89,35.9740131,127.2315259,12.0
134,완주 에코 어드벤처,전북 완주군,063-263-8680,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=60a990f4-265d-4d11-8df6-9d7095e7e7dd&thumb,전라북도 완주군 고산면 고산휴양림로 246,35.95966660000001,127.2355162,13.0
135,아름다운 순례길,전북 전주시,063-278-1101,"['레포츠', '산책길', '순례길', '전북권', '전주순례길', '트래킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4dea63cb-482c-4c66-91ac-f9fd65924e7d&thumb,전북 전주시 완산구,35.812111,127.1199201,14.0
136,[지리산 둘레길 코스] 인월~금계,전북 남원시,063-635-0850,"['걷기길', '레포츠', '전라권', '지리산둘레길코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=56bcf2d0-bb8b-4603-9846-9cf9df51910b&thumb,전라북도 남원시 인월면 인월2길 95,35.45907879999999,127.6060085,15.0
137,선유스카이SUN라인,전북 군산시,063-463-8602,"['남녀노소', '레포츠', '선유도', '선유도해수욕장', '연인과함께', '이색체험', '이색체험여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=58adec91-da22-4634-83a5-9c6d426b0104&thumb,전라북도 군산시 옥도면 선유북길 129-2,35.8141146,126.4096003,16.0
138,청정테마힐링센터,전북 완주군,063-222-7754,"['레포츠', '복합문화시설', '이색체험', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0b50971e-8b05-47a0-8c14-31fdb8a43f6f&thumb,전라북도 완주군 구이면 장미로 31,35.68599329999999,127.09988020000002,17.0
139,장수승마체험장,전북 장수군,063-350-1612,"['레포츠', '승마', '장수승마체험장', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f92a8a75-d530-40ce-a073-0603d111c9a6&thumb,전라북도 장수군 장수읍 승마로 74,35.6562999,127.5110902,18.0
140,격포방파제낚시,전북 부안군,063-580-4434,"['레포츠', '바다낚시', '부안낚시', '부안바다낚시', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f2047095-3f3e-4bf9-910f-9fc4a4022233&thumb,전라북도 부안군 변산면 방파제길,35.6251571,126.4707171,19.0
141,전주월드컵경기장,전북 전주시,063-239-2546,"['레포츠', '월드컵경기장', '전라권', '전주']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f4b1875d-6167-4878-8343-73e1030a0f69&thumb,전라북도 전주시 덕진구 기린대로 1055,35.8680573,127.0645192,20.0
142,무주래프팅,전북 무주군,063-322-7745,"['가족과함께', '래프팅', '레포츠', '여름방학', '여름철', '여름피서지', '여름휴가']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=95523248-8d70-43b3-a744-fa19148e97e5&thumb,전라북도 무주군 무주읍 잠두길 5-11,35.9978661,127.607204,21.0
143,[변산 마실길 1코스] 조개미 패총길,전북 부안군,063-580-4522,"['걷기길', '걷기여행길', '걷기좋은길', '걷기코스', '레포츠', '변산마실길', '변산마실길']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8d831b23-c063-46b2-98a0-2f2c1692f0d7&thumb,전라북도 부안군 변산면,35.6634849,126.5284868,22.0
144,[군산 구불길] 구불4길 구슬뫼길,전북 군산시,063-454-3303,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6e422ead-6d3e-449b-9f34-417a4211e8f2&thumb,전라북도 군산시 옥산면 남내리,35.9373896,126.764462,23.0
145,[변산 마실길 3코스] 적벽강 노을길,전북 부안군,063-580-4522,"['걷기길', '걷기여행', '걷기여행길', '걷기여행데이트코스', '걷기좋은곳', '레포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=73aca8e6-8122-4239-9a07-0363e3d3a595&thumb,전라북도 부안군 변산면,35.6634849,126.5284868,24.0
146,어청도,전북 군산시,063-453-4986,"['군산낚시', '군산바다', '군산바다낚시', '레포츠', '바다낚시', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=af2bdcf3-4fca-4ab7-a95a-ffdaffe8781e&thumb,전라북도 군산시 옥도면 어청도길,36.1191774,125.9782188,25.0
147,전라북도종합사격장,전북 임실군,063-643-0104,"['레포츠', '사격장', '실내레포츠', '전라권', '전라북도종합사격장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a17140ef-ea40-49f8-bdcd-c4047ba88ee9&thumb,전라북도 임실군 청웅면 청운로 168-46,35.58686810000001,127.1921824,26.0
148,무주레저스쿨,전북 무주군,063-323-5882,"['래프팅', '레저', '레포츠', '무주', '서바이벌', '스쿨']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0df025c7-b297-40c9-8c71-be25f902a577&thumb,전라북도 무주군 부남면 굴암로 263,35.9928121,127.5820307,27.0
149,[고창 고인돌 질마재길 1코스] 고인돌길,전북 고창군,063-560-2456,"['고인돌', '레포츠', '생태연못', '생태탐방길', '유적지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e2a34aab-2db3-486f-bd0b-b420b00934b8&thumb,전라북도 고창군 고창읍 고인돌공원길,35.4422854,126.6509793,28.0
150,청암산오토캠핑장,전북 군산시,063-465-3357,"['가족과함께', '레포츠', '아이와함께', '오토캠핑장', '직장인힐링여행', '청암산오토캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=697227a8-679e-40cd-822f-2519de707a49&thumb,전라북도 군산시 옥산면 대위로 50,35.9364117,126.7569602,29.0
151,코레일과 함께하는 남원 자전거하이킹_1일코스,전북 남원시,063-631-3299,"['가족과함께', '레포츠', '자전거대여', '자전거여행', '자전거코스', '자전거투어']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a59a1531-4d2f-47fa-ab49-918f2a525327&thumb,전라북도 남원시 교룡로 71,35.4109308,127.3621994,30.0
152,무주스피드레져,전북 무주군,063-322-2762,"['래프팅', '레포츠', '무주', '서바이벌', '수상스키', '연수']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4f5123d5-63ca-473f-939e-f494049b9bc3&thumb,전라북도 무주군 부남면 잠두강변길 215,36.002694,127.5989158,31.0
153,익산시 국민생활관,전북 익산시,063-859-4621,"['레포츠', '실내수영장', '익산', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8db1b049-131b-4f2d-832c-005a156864e2&thumb,전라북도 익산시 선화로 255,35.9453889,126.9586965,32.0
154,전라북도교육문화회관,전북 전주시,063-270-1623,"['교육문화회관', '레포츠', '전라권', '전주']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1e4b7b7c-e395-4659-9ec5-bade2d1ffbcc&thumb,전라북도 전주시 덕진구 안덕원로 71,35.8291331,127.1378158,33.0
155,전라북도자연환경연수원,전북 무주군,063-323-0380,"['레포츠', '복합문화시설', '전라권', '전라북도자연환경연수원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=19d07dc3-42e4-426e-95e5-22aa4cbef1f1&thumb,전라북도 무주군 안성면 칠연로 607,35.8392615,127.6991484,34.0
156,코레일과 함께하는 남원 자전거하이킹_반일코스,전북 남원시,063-631-3299,"['가족과함께', '레포츠', '자전거대여', '자전거여행', '자전거코스', '자전거투어']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cd956058-3608-4042-8ed1-9ab2ddc71ac0&thumb,전라북도 남원시 교룡로 71,35.4109308,127.3621994,35.0
157,[지리산 둘레길 코스] 운봉~인월,전북 남원시,063-635-0850,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7819499d-0429-4b27-bbf6-eb6fd5a3ff6a&thumb,전라북도 남원시 인월면 인월2길 95,35.45907879999999,127.6060085,36.0
158,[지리산 둘레길 코스] 주천~운봉,전북 남원시,063-625-8952,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5b365835-65e6-4a69-9d1c-c648b83b0179&thumb,전라북도 남원시 주천면 정령치로,35.3864691,127.4773485,37.0
159,적상산 트레킹,전북 무주군,063-322-4174,"['등산객', '등산로', '레포츠', '산책코스', '산책하기좋은곳', '삼림욕', '자연속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=95b0ea3e-17fc-4fdc-8f97-64b2be751773&thumb,전라북도 무주군 적상면,35.9454691,127.659408,38.0
160,코레일과 함께하는 남원 자전거하이킹_2일코스,전북 남원시,063-631-3299,"['가족과함께', '레포츠', '자전거대여', '자전거여행', '자전거코스', '자전거투어']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ebc24e2a-3589-47ee-bd73-5ab48a418c63&thumb,전라북도 남원시 교룡로 71,35.4109308,127.3621994,39.0
161,만경지(능제저수지),전북 김제시,063-540-4601,"['낚시', '레포츠', '만경', '연안', '저수지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=98946beb-017b-4117-94bf-4e2b992d80cd&thumb,전라북도 김제시 만경읍 장산리,35.85102720000001,126.8341343,40.0
162,[변산 마실길 2코스] 노루목 상사화길,전북 부안군,063-580-4522,"['걷기여행길', '걷기여행데이트코스', '걷기좋은곳', '걷기좋은길', '걷기코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2031abf0-b419-432b-9772-bd1340715af5&thumb,전라북도 부안군 변산면,35.6634849,126.5284868,41.0
163,전북학생교육원,전북 남원시,063-620-7612,"['레포츠', '복합문화시설', '전라권', '청소년수련원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5521452e-023e-48bd-b75e-71b3d00ed244&thumb,전라북도 남원시 운봉읍 행정공안길 302,35.3962966,127.5387097,42.0
164,[군산 구불길] 구불2길 햇빛길,전북 군산시,063-454-3303,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bb926bf1-1ffc-44c0-9153-68d204cc8c5a&thumb,전라북도 군산시 나포면 나포리,36.0491186,126.86009009999998,43.0
165,대율저수지,전북 김제시,063-540-3611,"['김제시', '대율저수지', '레포츠', '민물낚시', '저수지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6df0c8a9-9b48-483f-a34a-5b4d387defa1&thumb,전라북도 김제시 금구면 대화리,35.7905138,127.0389206,44.0
166,월명실내수영장 (월명체육관),전북 군산시,063-454-5579,"['레포츠', '수영장', '실내수영장', '월명체육관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d0bd796b-ba5b-4a4e-8582-41ac0474c57f&thumb,전라북도 군산시 번영로 281,35.9639181,126.7476388,45.0
167,위도바다낚시,전북 부안군,063-580-4434,"['레포츠', '바다낚시', '부안낚시', '부안바다', '부안바다낚시', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ff73c8ad-0af4-47d2-92a4-09302e37edd0&thumb,전라북도 부안군 위도면 진리안길,35.6065714,126.2949504,46.0
168,녹두장군 전봉준관,전북 순창군,063-650-1633,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=26583316-56ab-4327-badb-a3c77d2cbb13&thumb,전라북도 순창군 쌍치면 피노길 65-29,35.5242264,127.01270929999998,47.0
169,[익산 둘레길] 함라산길,전북 익산시,063-859-5438,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=98899e6a-e095-4ef6-83ee-3e0988cd2fae&thumb,전라북도 익산시 함라면 수동길 8,36.0612814,126.9105952,48.0
170,전주종합경기장,전북 전주시,063-239-2553,"['레포츠', '전라권', '전주시', '종합경기장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ee6f00db-10b3-46c8-b12f-88709970c090&thumb,전라북도 전주시 덕진구 기린대로 451,35.8382206,127.12516200000002,49.0
