No,name,region,address,경도,위도,상태
1249,운교산,강원 영월군,강원도 영월군 김삿갓면 직실길,?,?,실패
1250,피래산,강원 강릉시,강원도 강릉시 강동면 임곡리,?,?,실패
1256,건봉사지,강원 고성군,강원도 고성군 거진읍 건봉사로,?,?,실패
1259,양의대 하천습지 (강원평화지역 국가지질공원),강원 화천군,강원도 화천군 화천읍 풍산리,?,?,실패
1260,금당산,강원 평창군,강원도 평창군 대화면 신리,?,?,실패
1276,김정묘역 문인석,강원 춘천시,강원도 춘천시 칠전서길,?,?,실패
1280,하광정항,강원 양양군,강원도 양양군 현북면 하광정리 일원,?,?,실패
1281,범부리고인돌,강원 양양군,강원도 양양군 서면 범부리,?,?,실패
1282,이두형가옥,강원 양양군,강원도 양양군 서면 서선리,?,?,실패
1287,거칠현,강원 정선군,강원도 정선군 남면 낙동리,?,?,실패
1291,연가리샘터,강원 인제군,강원도 인제군 기린면 진동리,?,?,실패
1292,금천 방립송(방갓소나무),강원 태백시,강원도 태백시 소도동,?,?,실패
1296,청간항,강원 고성군,강원도 고성군 토성면 천진리,?,?,실패
1317,흥녕사징효대사보인탑비,강원 영월군,강원도 영월군 수주면 무릉법흥로 1352,?,?,실패
1325,펫힐링 달빛동물원,강원 영월군,강원도 영월군 남면 연당리,?,?,실패
1330,김유정역,강원 춘천시,강원도 춘천시 신동면 증리,?,?,실패
